Number,Transaction,DateTime,Empty
20249,Sound Tigers lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20250,Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20251,Both Flyers and Phantoms lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20252,Roadrunners lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20253,Rampage  lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20254,Barracudas lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20255,Crunch lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20256,Canucks lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20257,Wolves lines for next game are empty. Current rosters/lines are not erased. But- Golden Knights lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-06 10:04:30 PM,
20258,Mariners lines for next game are empty. Current rosters/lines are not erased.,2021-12-06 10:04:30 PM,
20259,Dean Kukan(Kraken) cleared from waivers and was sent to down farm.,2021-12-06 10:04:30 PM,
20260,Derek Stepan from Panthers is back from Torso Injury.,2021-12-06 10:04:30 PM,
20261,Jake Allen from Senators is back from Strained Right Knee Injury.,2021-12-06 10:04:30 PM,
20262,Avalanche are expected to be under the minimum salary cap by $1-026-528!,2021-12-06 10:04:35 PM,
20263,Wild are expected to be under the minimum salary cap by $8-427-205!,2021-12-06 10:04:37 PM,
20264,Flyers are expected to be over the salary cap by $56-574!,2021-12-06 10:04:37 PM,
20265,Capitals are expected to be under the minimum salary cap by $5-226-335!,2021-12-06 10:04:38 PM,
20266,TRADE : From Lightning to Predators : Kris Russell (70).,2021-12-06 10:05:25 PM,
20267,TRADE : From Predators to Lightning : Y:2023-RND:4-NSH.,2021-12-06 10:05:25 PM,
20268,Alex Petrovic was removed from waivers.,2021-12-06 10:05:32 PM,
20269,Dillon Simpson was removed from waivers.,2021-12-06 10:05:34 PM,
20270,Joel Hanley was removed from waivers.,2021-12-06 10:05:37 PM,
20271,Avalanche are expected to be under the minimum salary cap by $1-026-528!,2021-12-06 10:05:43 PM,
20272,Wild are expected to be under the minimum salary cap by $8-427-205!,2021-12-06 10:05:44 PM,
20273,Flyers are expected to be over the salary cap by $56-574!,2021-12-06 10:05:44 PM,
20274,Capitals are expected to be under the minimum salary cap by $5-226-335!,2021-12-06 10:05:45 PM,
20275,Blues show interest in Mackenzie MacEachern from waiver.,2021-12-07 4:05:35 PM,
20276,Riley Stillman of Lightning was sent to pro.,2021-12-07 4:05:50 PM,
20277,Successfully loaded Bruins lines done with Web Base Client and SQLite Database.,2021-12-07 4:05:50 PM,
20278,Successfully loaded Red Wings lines done with Web Base Client and SQLite Database.,2021-12-07 4:05:51 PM,
20279,Successfully loaded Penguins lines done with Web Base Client and SQLite Database.,2021-12-07 4:05:51 PM,
20280,Successfully loaded Lightning lines done with Web Base Client and SQLite Database.,2021-12-07 4:05:51 PM,
20281,Logan Stanley of Flames was sent to pro.,2021-12-07 4:05:53 PM,
20282,Successfully loaded Flames lines done with STHS Client - 3.3.1.1,2021-12-07 4:05:53 PM,
20283,Successfully loaded Devils lines done with STHS Client - 3.2.7.7,2021-12-07 4:05:53 PM,
20284,Sabres roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2021-12-07 4:05:54 PM,
20285,Tage Thompson of Sabres was sent to pro.,2021-12-07 4:05:54 PM,
20286,Auto Roster Partial Function has been run for Sabres.,2021-12-07 4:05:54 PM,
20287,Auto Lines Partial Function has been run for Sabres.,2021-12-07 4:05:54 PM,
20288,Avalanche roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.
,2021-12-07 4:05:54 PM,
20289,Auto Roster Partial Function has been run for Avalanche.,2021-12-07 4:05:54 PM,
20290,Avalanche lines errors : Normal line # 2 RW is empty.
Normal line # 3 Defense #3 is empty.
Unknown Player is used twice in normal lines 2 and 3.
OT Forward #9 is empty.
Backup Goalie is empty.
,2021-12-07 4:05:54 PM,
20291,Auto Lines Partial Function has been run for Avalanche.,2021-12-07 4:05:54 PM,
20292,Sharks roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2021-12-07 4:05:54 PM,
20293,Auto Roster Partial Function has been run for Sharks.,2021-12-07 4:05:54 PM,
20294,Auto Lines Partial Function has been run for Sharks.,2021-12-07 4:05:54 PM,
20295,Marlies roster errors : Too many Players available in Farm Team! 18 Dressed. Maximum is 17.
Some errors will be automatically fixed.
,2021-12-07 4:05:54 PM,
20296,Auto Roster Farm Only Function has been run for Maple Leafs.,2021-12-07 4:05:54 PM,
20297,Auto Lines Farm Function has been run for Marlies.,2021-12-07 4:05:54 PM,
20298,Game 102 - Evander Kane from Lightning is injured  (Fractured Right Foot) and is out for 3 weeks.,2021-12-07 4:05:59 PM,
20299,Game 102 - William Lagesson from Lightning is injured  (Sprained Left Ankle) and is out for 2 weeks.,2021-12-07 4:05:59 PM,
20300,Game 103 - Claude Giroux from Flames is injured  (Separated Left Shoulder) and is out for 2 weeks.,2021-12-07 4:06:00 PM,
20301,Game 106 - Nick Bonino from Canucks is injured  (Lacerated Left Calf) and is out for 1 week.,2021-12-07 4:06:01 PM,
20302,Game 108 - Victor Mete from Kraken is injured  (Strained Right Elbow) and is out for 2 months.,2021-12-07 4:06:01 PM,
20303,New Record for Team's Most Assists (11) in 1 Game for Kraken!,2021-12-07 4:06:01 PM,
20304,New Record for Team's Most Points (17) in 1 Game for Kraken!,2021-12-07 4:06:01 PM,
20305,New Record for Team's Most Hits (23) in 1 Game for Kraken!,2021-12-07 4:06:01 PM,
20306,Game 109 - Nathan MacKinnon from Kings is injured  (Sore Left Knee) and is out for 1 week.,2021-12-07 4:06:01 PM,
20307,Game 110 - Joe Thornton from Sharks is injured  (Bruised Right Shoulder) and is out for 1 week.,2021-12-07 4:06:01 PM,
20308,Game 110 - Brandon Tanev from Canadiens is injured  (Bruised Left Arm) and is out for 5 days.,2021-12-07 4:06:02 PM,
20309,A.J. Greer from Bears has scored a Hat Trick!,2021-12-07 4:06:02 PM,
20310,Anthony Angello from Bruins has scored a Hat Trick!,2021-12-07 4:06:02 PM,
20311,Andy Andreoff from Marlies has scored a Hat Trick!,2021-12-07 4:06:02 PM,
20312,Rasmus Asplund from Heat has scored a Hat Trick!,2021-12-07 4:06:03 PM,
20313,Kaapo Kakko from Checkers has scored a Hat Trick!,2021-12-07 4:06:03 PM,
20314,Bruins lines for next game are empty. Current rosters/lines are not erased. But- Bruins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-07 4:06:03 PM,
20315,Tage Thompson of Sabres was sent to farm.,2021-12-07 4:06:03 PM,
20316,Both Flames and Heat lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20317,Both Hurricanes and Checkers lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20318,Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-07 4:06:03 PM,
20319,Monsters lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20320,Griffins lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20321,Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-07 4:06:03 PM,
20322,Wild lines for next game are empty. Current rosters/lines are not erased. But- Wild lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-07 4:06:03 PM,
20323,Admirals lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20324,Comets lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20325,Sound Tigers lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20326,Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20327,Senators lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20328,Both Flyers and Phantoms lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20329,Crunch lines for next game are empty. Current rosters/lines are not erased. But- Lightning lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-07 4:06:03 PM,
20330,Marlies lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20331,Bears lines for next game are empty. Current rosters/lines are not erased.,2021-12-07 4:06:03 PM,
20332,Blues claimed Mackenzie MacEachern from waivers by Red Wings for $1-000-000.,2021-12-07 4:06:03 PM,
20333,Mackenzie MacEachern was added to Blues.,2021-12-07 4:06:03 PM,
20334,Brandon Tanev from Canadiens is back from Bruised Left Arm Injury.,2021-12-07 4:06:03 PM,
20335,Filip Hronek from Hurricanes is back from Right Knee Injury.,2021-12-07 4:06:03 PM,
20336,Avalanche are expected to be under the minimum salary cap by $1-026-528!,2021-12-07 4:06:16 PM,
20337,Wild are expected to be under the minimum salary cap by $8-427-205!,2021-12-07 4:06:17 PM,
20338,Flyers are expected to be over the salary cap by $56-574!,2021-12-07 4:06:17 PM,
20339,Capitals are expected to be under the minimum salary cap by $5-226-335!,2021-12-07 4:06:18 PM,
20340,Avalanche are expected to be under the minimum salary cap by $1-026-528!,2021-12-07 4:06:44 PM,
20341,Wild are expected to be under the minimum salary cap by $8-427-205!,2021-12-07 4:06:45 PM,
20342,Flyers are expected to be over the salary cap by $56-574!,2021-12-07 4:06:45 PM,
20343,Capitals are expected to be under the minimum salary cap by $5-226-335!,2021-12-07 4:06:45 PM,
20344,Senators placed Devan Dubnyk on waivers.,2021-12-08 4:49:59 PM,
20345,Devan Dubnyk of Senators was sent to farm.,2021-12-08 4:50:00 PM,
20346,Successfully loaded Stars lines done with Web Base Client and SQLite Database.,2021-12-08 4:50:00 PM,
20347,Successfully loaded Senators lines done with Web Base Client and SQLite Database.,2021-12-08 4:50:00 PM,
20348,Successfully loaded Golden Knights lines done with Web Base Client and SQLite Database.,2021-12-08 4:50:00 PM,
20349,Taylor Raddysh of Jets was sent to pro.,2021-12-08 4:50:01 PM,
20350,Successfully loaded Jets lines done with STHS Client - 3.3.1.1,2021-12-08 4:50:01 PM,
20351,Wade Allison of Hurricanes was sent down to farm.,2021-12-08 4:50:01 PM,
20352,Successfully loaded Hurricanes lines done with STHS Client - 3.2.7.7,2021-12-08 4:50:01 PM,
20353,Successfully loaded Red Wings lines done with STHS Client - 3.3.0.0,2021-12-08 4:50:02 PM,
20354,Panthers placed C.J. Smith on waivers.,2021-12-08 4:50:02 PM,
20355,Panthers placed Danny O'Regan on waivers.,2021-12-08 4:50:02 PM,
20356,Panthers placed Carl Dahlstrom on waivers.,2021-12-08 4:50:03 PM,
20357,Max Jones of Panthers was sent to pro.,2021-12-08 4:50:04 PM,
20358,Sam Steel of Panthers was sent to pro.,2021-12-08 4:50:04 PM,
20359,Emil Bemstrom of Panthers was sent to pro.,2021-12-08 4:50:04 PM,
20360,Erik Brannstrom of Panthers was sent to pro.,2021-12-08 4:50:04 PM,
20361,Carl Dahlstrom of Panthers was sent down to farm.,2021-12-08 4:50:04 PM,
20362,C.J. Smith of Panthers was sent down to farm.,2021-12-08 4:50:04 PM,
20363,Danny O'Regan of Panthers was sent down to farm.,2021-12-08 4:50:04 PM,
20364,Jake Oettinger of Panthers was sent to farm.,2021-12-08 4:50:04 PM,
20365,Successfully loaded Panthers lines done with STHS Client - 3.2.6.6,2021-12-08 4:50:04 PM,
20366,Dean Kukan of Kraken was sent to pro.,2021-12-08 4:50:05 PM,
20367,Successfully loaded Kraken lines done with STHS Client - 3.3.0.0,2021-12-08 4:50:05 PM,
20368,Condors (Oilers) lines errors : Brian Lashoff is used twice in Normal line #2
Brian Lashoff is used twice PP in line#2
Brian Lashoff is used twice PK in line#2
Brian Lashoff is used twice 4 vs 4 in line#2
Brian Lashoff is used twice PK3 in line#2
Brian Lashoff is used twice in OT Defense
,2021-12-08 4:50:05 PM,
20369,Auto Lines Farm Function has been run for Condors.,2021-12-08 4:50:05 PM,
20370,Capitals roster errors : Not enough Right Wings available in Pro Team! 3 Dressed. 4 Required.
Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2021-12-08 4:50:05 PM,
20371,A.J. Greer of Capitals was sent to pro.,2021-12-08 4:50:05 PM,
20372,Auto Roster Partial Function has been run for Capitals.,2021-12-08 4:50:05 PM,
20373,Capitals lines errors : Normal line # 3 RW is empty.
Extra Forward #3 is empty.
OT Forward #7 is empty.
,2021-12-08 4:50:05 PM,
20374,Auto Lines Partial Function has been run for Capitals.,2021-12-08 4:50:06 PM,
20375,Game 115 - Alec Martinez from Ducks is injured  (Torso) and is out for 5 days.,2021-12-08 4:50:11 PM,
20376,Game 115 - Alex Biega from Ducks is injured  (Strained Left Elbow) and is out for 1 week.,2021-12-08 4:50:11 PM,
20377,Game 116 - Max Lagace from Senators is injured  (Concussion) and is out for 5 days.,2021-12-08 4:50:12 PM,
20378,Max Lagace from Senators injured  (Exhaustion),2021-12-08 4:50:12 PM,
20379,Martin Pospisil from Gulls has scored a Hat Trick!,2021-12-08 4:50:12 PM,
20380,Trent Frederic from Gulls has scored a Hat Trick!,2021-12-08 4:50:12 PM,
20381,Glenn Gawdin from IceHogs has scored a Hat Trick!,2021-12-08 4:50:13 PM,
20382,Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-08 4:50:13 PM,
20383, Americans lines for next game are empty. Current rosters/lines are not erased.,2021-12-08 4:50:13 PM,
20384,Hurricanes lines for next game are empty. Current rosters/lines are not erased.,2021-12-08 4:50:13 PM,
20385,Rocket lines for next game are empty. Current rosters/lines are not erased.,2021-12-08 4:50:13 PM,
20386,Senators lines for next game are empty. Current rosters/lines are not erased. But- Senators lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2021-12-08 4:50:13 PM,
